Powermeter serial number; P0021337
Sensor serial number; 17053015
Sensor Type; Photodiode
Wavelength(nm); 670

Date (MM/dd/yyyy) ; Time of day (hh:mm:ss.fff); Power(W)
10/8/2025;15:29:38.667; 5.2437E-06
10/8/2025;15:29:38.672; 5.2748E-06
10/8/2025;15:29:38.754; 5.2959E-06
10/8/2025;15:29:38.760; 5.4952E-06
10/8/2025;15:29:38.766; 5.5026E-06
10/8/2025;15:29:38.771; 5.5092E-06
10/8/2025;15:29:38.778; 5.518E-06
10/8/2025;15:29:38.785; 5.5287E-06
10/8/2025;15:29:38.790; 5.5405E-06
10/8/2025;15:29:38.799; 5.5488E-06
10/8/2025;15:29:38.805; 5.5578E-06
10/8/2025;15:29:38.811; 5.5672E-06
10/8/2025;15:29:38.817; 5.5751E-06
10/8/2025;15:29:38.823; 5.5847E-06
10/8/2025;15:29:38.855; 5.5927E-06
10/8/2025;15:29:38.861; 5.618E-06
10/8/2025;15:29:38.867; 5.6199E-06
10/8/2025;15:29:38.872; 5.618E-06
10/8/2025;15:29:38.904; 5.6155E-06
10/8/2025;15:29:38.911; 5.5998E-06
10/8/2025;15:29:38.917; 5.5932E-06
10/8/2025;15:29:38.923; 5.5899E-06
10/8/2025;15:29:38.991; 5.5847E-06
10/8/2025;15:29:39.000; 5.5202E-06
10/8/2025;15:29:39.006; 5.3613E-06
10/8/2025;15:29:39.012; 5.3313E-06
10/8/2025;15:29:39.017; 5.3116E-06
10/8/2025;15:29:39.050; 5.2888E-06
10/8/2025;15:29:39.056; 5.1158E-06
10/8/2025;15:29:39.062; 5.0812E-06
10/8/2025;15:29:39.068; 5.0425E-06
10/8/2025;15:29:39.074; 5.0087E-06
10/8/2025;15:29:39.083; 4.9807E-06
10/8/2025;15:29:39.089; 4.9629E-06
10/8/2025;15:29:39.095; 4.9409E-06
10/8/2025;15:29:39.101; 4.9137E-06
10/8/2025;15:29:39.107; 4.8849E-06
10/8/2025;15:29:39.113; 4.8594E-06
10/8/2025;15:29:39.119; 4.8424E-06
10/8/2025;15:29:39.154; 4.8127E-06
10/8/2025;15:29:39.160; 4.6982E-06
10/8/2025;15:29:39.166; 4.6823E-06
10/8/2025;15:29:39.196; 4.6686E-06
10/8/2025;15:29:39.204; 4.6515E-06
10/8/2025;15:29:39.210; 4.5645E-06
10/8/2025;15:29:39.216; 4.5522E-06
10/8/2025;15:29:39.245; 4.5415E-06
10/8/2025;15:29:39.251; 4.5272E-06
10/8/2025;15:29:39.257; 4.4844E-06
10/8/2025;15:29:39.264; 4.4758E-06
10/8/2025;15:29:39.294; 4.4671E-06
10/8/2025;15:29:39.300; 4.4599E-06
10/8/2025;15:29:39.306; 4.4437E-06
10/8/2025;15:29:39.312; 4.4445E-06
10/8/2025;15:29:39.318; 4.4481E-06
10/8/2025;15:29:39.352; 4.4487E-06
10/8/2025;15:29:39.358; 4.5019E-06
10/8/2025;15:29:39.367; 4.5159E-06
10/8/2025;15:29:39.373; 4.5313E-06
10/8/2025;15:29:39.379; 4.5563E-06
10/8/2025;15:29:39.386; 4.5824E-06
10/8/2025;15:29:39.392; 4.5997E-06
10/8/2025;15:29:39.404; 4.6175E-06
10/8/2025;15:29:39.451; 4.6461E-06
10/8/2025;15:29:39.457; 4.8805E-06
10/8/2025;15:29:39.463; 4.8932E-06
10/8/2025;15:29:39.469; 4.917E-06
10/8/2025;15:29:39.499; 4.9461E-06
10/8/2025;15:29:39.506; 4.9739E-06
10/8/2025;15:29:39.509; 5.1197E-06
10/8/2025;15:29:39.518; 5.1515E-06
10/8/2025;15:29:39.553; 5.1869E-06
10/8/2025;15:29:39.559; 5.3525E-06
10/8/2025;15:29:39.565; 5.3818E-06
10/8/2025;15:29:39.597; 5.4159E-06
10/8/2025;15:29:39.603; 5.4321E-06
10/8/2025;15:29:39.609; 5.5227E-06
10/8/2025;15:29:39.615; 5.5378E-06
10/8/2025;15:29:39.647; 5.5512E-06
10/8/2025;15:29:39.658; 5.5674E-06
10/8/2025;15:29:39.664; 5.6369E-06
10/8/2025;15:29:39.670; 5.6476E-06
10/8/2025;15:29:39.676; 5.6569E-06
10/8/2025;15:29:39.682; 5.6644E-06
10/8/2025;15:29:39.689; 5.674E-06
10/8/2025;15:29:39.695; 5.6827E-06
10/8/2025;15:29:39.701; 5.6871E-06
10/8/2025;15:29:39.707; 5.6959E-06
10/8/2025;15:29:39.713; 5.7017E-06
10/8/2025;15:29:39.719; 5.7072E-06
10/8/2025;15:29:39.724; 5.7118E-06
10/8/2025;15:29:39.759; 5.7154E-06
10/8/2025;15:29:39.765; 5.6921E-06
10/8/2025;15:29:39.771; 5.6841E-06
10/8/2025;15:29:39.802; 5.6726E-06
10/8/2025;15:29:39.809; 5.658E-06
10/8/2025;15:29:39.815; 5.554E-06
10/8/2025;15:29:39.821; 5.5246E-06
10/8/2025;15:29:39.852; 5.5018E-06
10/8/2025;15:29:39.858; 5.3445E-06
10/8/2025;15:29:39.864; 5.3247E-06
10/8/2025;15:29:39.870; 5.2954E-06
10/8/2025;15:29:39.901; 5.249E-06
10/8/2025;15:29:39.907; 5.2157E-06
10/8/2025;15:29:39.913; 5.0744E-06
10/8/2025;15:29:39.956; 5.0614E-06
10/8/2025;15:29:39.962; 4.978E-06
10/8/2025;15:29:39.968; 4.9599E-06
10/8/2025;15:29:39.974; 4.9385E-06
10/8/2025;15:29:39.981; 4.9187E-06
10/8/2025;15:29:39.987; 4.9088E-06
10/8/2025;15:29:39.993; 4.8915E-06
10/8/2025;15:29:39.999; 4.8657E-06
10/8/2025;15:29:40.005; 4.8399E-06
10/8/2025;15:29:40.011; 4.8152E-06
10/8/2025;15:29:40.017; 4.7954E-06
10/8/2025;15:29:40.023; 4.7776E-06
10/8/2025;15:29:40.055; 4.7545E-06
10/8/2025;15:29:40.063; 4.6488E-06
10/8/2025;15:29:40.069; 4.6304E-06
10/8/2025;15:29:40.075; 4.6189E-06
10/8/2025;15:29:40.106; 4.6087E-06
10/8/2025;15:29:40.112; 4.559E-06
10/8/2025;15:29:40.118; 4.5491E-06
10/8/2025;15:29:40.153; 4.5412E-06
10/8/2025;15:29:40.159; 4.5351E-06
10/8/2025;15:29:40.166; 4.5176E-06
10/8/2025;15:29:40.172; 4.5154E-06
10/8/2025;15:29:40.204; 4.5118E-06
10/8/2025;15:29:40.210; 4.4953E-06
10/8/2025;15:29:40.216; 4.4981E-06
10/8/2025;15:29:40.222; 4.5069E-06
10/8/2025;15:29:40.255; 4.5143E-06
10/8/2025;15:29:40.261; 4.5686E-06
10/8/2025;15:29:40.267; 4.5777E-06
10/8/2025;15:29:40.273; 4.5881E-06
10/8/2025;15:29:40.279; 4.6024E-06
10/8/2025;15:29:40.286; 4.6203E-06
10/8/2025;15:29:40.291; 4.6343E-06
10/8/2025;15:29:40.298; 4.6461E-06
10/8/2025;15:29:40.303; 4.6562E-06
10/8/2025;15:29:40.310; 4.6787E-06
10/8/2025;15:29:40.315; 4.7018E-06
10/8/2025;15:29:40.321; 4.7166E-06
10/8/2025;15:29:40.356; 4.7432E-06
10/8/2025;15:29:40.362; 4.8975E-06
10/8/2025;15:29:40.369; 4.9255E-06
10/8/2025;15:29:40.374; 4.9579E-06
10/8/2025;15:29:40.418; 4.9873E-06
10/8/2025;15:29:40.424; 5.1205E-06
10/8/2025;15:29:40.456; 5.1391E-06
10/8/2025;15:29:40.462; 5.2512E-06
10/8/2025;15:29:40.469; 5.2904E-06
10/8/2025;15:29:40.501; 5.3176E-06
10/8/2025;15:29:40.507; 5.3401E-06
10/8/2025;15:29:40.513; 5.4793E-06
10/8/2025;15:29:40.519; 5.5024E-06
10/8/2025;15:29:40.519; 5.5232E-06
10/8/2025;15:29:40.554; 5.5471E-06
10/8/2025;15:29:40.560; 5.6281E-06
10/8/2025;15:29:40.565; 5.6383E-06
10/8/2025;15:29:40.572; 5.6473E-06
10/8/2025;15:29:40.578; 5.655E-06
10/8/2025;15:29:40.584; 5.663E-06
10/8/2025;15:29:40.590; 5.6696E-06
10/8/2025;15:29:40.596; 5.6718E-06
10/8/2025;15:29:40.603; 5.6751E-06
10/8/2025;15:29:40.609; 5.6786E-06
10/8/2025;15:29:40.614; 5.6784E-06
10/8/2025;15:29:40.646; 5.6753E-06
10/8/2025;15:29:40.657; 5.6726E-06
10/8/2025;15:29:40.663; 5.6572E-06
10/8/2025;15:29:40.671; 5.6528E-06
10/8/2025;15:29:40.705; 5.6457E-06
10/8/2025;15:29:40.711; 5.5924E-06
10/8/2025;15:29:40.717; 5.5768E-06
10/8/2025;15:29:40.723; 5.5622E-06
10/8/2025;15:29:40.756; 5.5471E-06
10/8/2025;15:29:40.761; 5.4645E-06
10/8/2025;15:29:40.768; 5.4508E-06
10/8/2025;15:29:40.798; 5.4373E-06
10/8/2025;15:29:40.806; 5.4241E-06
10/8/2025;15:29:40.812; 5.3464E-06
10/8/2025;15:29:40.818; 5.3283E-06
10/8/2025;15:29:40.849; 5.3044E-06
10/8/2025;15:29:40.855; 5.2849E-06
10/8/2025;15:29:40.861; 5.1828E-06
10/8/2025;15:29:40.867; 5.149E-06
10/8/2025;15:29:40.873; 5.1205E-06
10/8/2025;15:29:40.879; 5.1059E-06
10/8/2025;15:29:40.886; 5.0859E-06
10/8/2025;15:29:40.892; 5.0658E-06
10/8/2025;15:29:40.898; 5.0403E-06
10/8/2025;15:29:40.903; 5.0107E-06
10/8/2025;15:29:40.909; 4.9881E-06
10/8/2025;15:29:40.915; 4.9725E-06
10/8/2025;15:29:40.921; 4.95E-06
10/8/2025;15:29:40.956; 4.9176E-06
10/8/2025;15:29:40.962; 4.7583E-06
10/8/2025;15:29:40.968; 4.7339E-06
10/8/2025;15:29:40.974; 4.71E-06
10/8/2025;15:29:41.006; 4.6878E-06
10/8/2025;15:29:41.012; 4.6049E-06
10/8/2025;15:29:41.019; 4.5936E-06
10/8/2025;15:29:41.024; 4.5796E-06
10/8/2025;15:29:41.055; 4.5678E-06
10/8/2025;15:29:41.061; 4.5291E-06
10/8/2025;15:29:41.068; 4.528E-06
10/8/2025;15:29:41.074; 4.5294E-06
10/8/2025;15:29:41.103; 4.5327E-06
10/8/2025;15:29:41.109; 4.5623E-06
10/8/2025;15:29:41.115; 4.5612E-06
10/8/2025;15:29:41.121; 4.5642E-06
10/8/2025;15:29:41.153; 4.5629E-06
10/8/2025;15:29:41.160; 4.5651E-06
10/8/2025;15:29:41.166; 4.6082E-06
10/8/2025;15:29:41.172; 4.6186E-06
10/8/2025;15:29:41.178; 4.6263E-06
10/8/2025;15:29:41.185; 4.6384E-06
10/8/2025;15:29:41.191; 4.6554E-06
10/8/2025;15:29:41.197; 4.6785E-06
10/8/2025;15:29:41.203; 4.6966E-06
10/8/2025;15:29:41.209; 4.7067E-06
10/8/2025;15:29:41.215; 4.7229E-06
10/8/2025;15:29:41.220; 4.743E-06
10/8/2025;15:29:41.247; 4.7638E-06
10/8/2025;15:29:41.254; 4.7831E-06
10/8/2025;15:29:41.260; 4.8649E-06
10/8/2025;15:29:41.266; 4.8857E-06
10/8/2025;15:29:41.272; 4.9052E-06
10/8/2025;15:29:41.302; 4.9168E-06
10/8/2025;15:29:41.309; 5.0129E-06
10/8/2025;15:29:41.315; 5.0387E-06
10/8/2025;15:29:41.320; 5.0653E-06
10/8/2025;15:29:41.354; 5.0834E-06
10/8/2025;15:29:41.360; 5.2015E-06
10/8/2025;15:29:41.366; 5.2163E-06
10/8/2025;15:29:41.372; 5.2525E-06
10/8/2025;15:29:41.404; 5.2742E-06
10/8/2025;15:29:41.410; 5.3775E-06
10/8/2025;15:29:41.416; 5.3978E-06
10/8/2025;15:29:41.422; 5.4148E-06
10/8/2025;15:29:41.454; 5.4324E-06
10/8/2025;15:29:41.460; 5.5252E-06
10/8/2025;15:29:41.466; 5.5383E-06
10/8/2025;15:29:41.471; 5.5543E-06
10/8/2025;15:29:41.478; 5.5658E-06
10/8/2025;15:29:41.485; 5.5729E-06
10/8/2025;15:29:41.490; 5.5751E-06
10/8/2025;15:29:41.497; 5.5853E-06
10/8/2025;15:29:41.502; 5.5965E-06
10/8/2025;15:29:41.508; 5.6037E-06
10/8/2025;15:29:41.514; 5.6103E-06
10/8/2025;15:29:41.520; 5.621E-06
10/8/2025;15:29:41.547; 5.6361E-06
10/8/2025;15:29:41.554; 5.649E-06
10/8/2025;15:29:41.560; 5.6663E-06
10/8/2025;15:29:41.566; 5.6709E-06
10/8/2025;15:29:41.602; 5.6693E-06
10/8/2025;15:29:41.608; 5.6795E-06
10/8/2025;15:29:41.614; 5.6805E-06
10/8/2025;15:29:41.645; 5.6795E-06
10/8/2025;15:29:41.651; 5.6797E-06
10/8/2025;15:29:41.657; 5.6855E-06
10/8/2025;15:29:41.670; 5.6863E-06
10/8/2025;15:29:41.701; 5.6778E-06
10/8/2025;15:29:41.707; 5.672E-06
10/8/2025;15:29:41.713; 5.6089E-06
10/8/2025;15:29:41.719; 5.5919E-06
10/8/2025;15:29:41.753; 5.5688E-06
10/8/2025;15:29:41.760; 5.5515E-06
10/8/2025;15:29:41.766; 5.4818E-06
10/8/2025;15:29:41.772; 5.4724E-06
10/8/2025;15:29:41.778; 5.4532E-06
10/8/2025;15:29:41.785; 5.4285E-06
10/8/2025;15:29:41.791; 5.42E-06
10/8/2025;15:29:41.797; 5.4074E-06
10/8/2025;15:29:41.803; 5.3942E-06
10/8/2025;15:29:41.809; 5.3744E-06
10/8/2025;15:29:41.813; 5.3451E-06
10/8/2025;15:29:41.819; 5.3278E-06
10/8/2025;15:29:41.850; 5.3074E-06
10/8/2025;15:29:41.857; 5.2896E-06
10/8/2025;15:29:41.863; 5.1746E-06
10/8/2025;15:29:41.869; 5.1531E-06
10/8/2025;15:29:41.900; 5.126E-06
10/8/2025;15:29:41.907; 5.0963E-06
10/8/2025;15:29:41.913; 4.9497E-06
10/8/2025;15:29:41.919; 4.9286E-06
10/8/2025;15:29:41.952; 4.9047E-06
10/8/2025;15:29:41.960; 4.8737E-06
10/8/2025;15:29:41.969; 4.754E-06
10/8/2025;15:29:42.000; 4.7306E-06
10/8/2025;15:29:42.007; 4.7109E-06
10/8/2025;15:29:42.012; 4.6447E-06
10/8/2025;15:29:42.018; 4.6356E-06
10/8/2025;15:29:42.050; 4.6263E-06
10/8/2025;15:29:42.057; 4.6167E-06
10/8/2025;15:29:42.063; 4.5785E-06
10/8/2025;15:29:42.069; 4.5714E-06
10/8/2025;15:29:42.075; 4.5662E-06
10/8/2025;15:29:42.081; 4.5609E-06
10/8/2025;15:29:42.088; 4.5535E-06
10/8/2025;15:29:42.094; 4.5505E-06
10/8/2025;15:29:42.100; 4.5511E-06
10/8/2025;15:29:42.106; 4.5527E-06

Last Power Reading; 4.5527E-06 W
Minimum; 4.4333E-06 W
Maximum; 5.7374E-06 W
Mean; 5.0775E-06 W
Standard Deviation; 4.25230731818444E-07 W
Ratio; 1.294 : 1
Samples; 884
Elapsed Time; 00:00:09:994
