Powermeter serial number; P0021337
Sensor serial number; 17053015
Sensor Type; Photodiode
Wavelength(nm); 670

Date (MM/dd/yyyy) ; Time of day (hh:mm:ss.fff); Power(W)
10/2/2025;16:07:44.740; 2.9438E-05
10/2/2025;16:07:44.747; 3.0211E-05
10/2/2025;16:07:44.754; 3.0633E-05
10/2/2025;16:07:44.782; 3.1306E-05
10/2/2025;16:07:44.791; 3.1605E-05
10/2/2025;16:07:44.797; 3.377E-05
10/2/2025;16:07:44.803; 3.398E-05
10/2/2025;16:07:44.810; 3.4195E-05
10/2/2025;16:07:44.843; 3.4712E-05
10/2/2025;16:07:44.849; 3.6136E-05
10/2/2025;16:07:44.855; 3.6493E-05
10/2/2025;16:07:44.861; 3.6634E-05
10/2/2025;16:07:44.868; 3.6694E-05
10/2/2025;16:07:44.875; 3.6716E-05
10/2/2025;16:07:44.882; 3.6749E-05
10/2/2025;16:07:44.888; 3.6863E-05
10/2/2025;16:07:44.896; 3.6926E-05
10/2/2025;16:07:44.903; 3.7032E-05
10/2/2025;16:07:44.909; 3.7135E-05
10/2/2025;16:07:44.937; 3.7182E-05
10/2/2025;16:07:44.944; 3.7198E-05
10/2/2025;16:07:44.950; 3.7154E-05
10/2/2025;16:07:44.983; 3.7113E-05
10/2/2025;16:07:44.990; 3.7029E-05
10/2/2025;16:07:44.997; 3.6471E-05
10/2/2025;16:07:45.003; 3.6288E-05
10/2/2025;16:07:45.036; 3.6264E-05
10/2/2025;16:07:45.043; 3.4625E-05
10/2/2025;16:07:45.050; 3.4186E-05
10/2/2025;16:07:45.083; 3.3623E-05
10/2/2025;16:07:45.090; 3.3383E-05
10/2/2025;16:07:45.121; 3.1763E-05
10/2/2025;16:07:45.139; 3.1543E-05
10/2/2025;16:07:45.147; 2.9302E-05
10/2/2025;16:07:45.153; 2.8779E-05
10/2/2025;16:07:45.160; 2.8406E-05
10/2/2025;16:07:45.167; 2.8512E-05
10/2/2025;16:07:45.173; 2.8207E-05
10/2/2025;16:07:45.180; 2.7902E-05
10/2/2025;16:07:45.187; 2.7785E-05
10/2/2025;16:07:45.194; 2.7614E-05
10/2/2025;16:07:45.201; 2.7712E-05
10/2/2025;16:07:45.240; 2.7026E-05
10/2/2025;16:07:45.247; 2.6309E-05
10/2/2025;16:07:45.254; 2.286E-05
10/2/2025;16:07:45.260; 2.235E-05
10/2/2025;16:07:45.293; 2.1866E-05
10/2/2025;16:07:45.299; 2.0292E-05
10/2/2025;16:07:45.306; 1.9859E-05
10/2/2025;16:07:45.313; 1.9541E-05
10/2/2025;16:07:45.348; 1.9094E-05
10/2/2025;16:07:45.354; 1.6837E-05
10/2/2025;16:07:45.356; 1.6431E-05
10/2/2025;16:07:45.387; 1.6143E-05
10/2/2025;16:07:45.393; 1.5168E-05
10/2/2025;16:07:45.400; 1.5075E-05
10/2/2025;16:07:45.407; 1.5051E-05
10/2/2025;16:07:45.439; 1.5029E-05
10/2/2025;16:07:45.446; 1.5162E-05
10/2/2025;16:07:45.453; 1.5211E-05
10/2/2025;16:07:45.460; 1.5451E-05
10/2/2025;16:07:45.467; 1.568E-05
10/2/2025;16:07:45.474; 1.5919E-05
10/2/2025;16:07:45.481; 1.6036E-05
10/2/2025;16:07:45.487; 1.6189E-05
10/2/2025;16:07:45.495; 1.6567E-05
10/2/2025;16:07:45.501; 1.6755E-05
10/2/2025;16:07:45.509; 1.6861E-05
10/2/2025;16:07:45.545; 1.6919E-05
10/2/2025;16:07:45.551; 1.8261E-05
10/2/2025;16:07:45.558; 1.8721E-05
10/2/2025;16:07:45.592; 1.9557E-05
10/2/2025;16:07:45.598; 2.1746E-05
10/2/2025;16:07:45.604; 2.2326E-05
10/2/2025;16:07:45.637; 2.2732E-05
10/2/2025;16:07:45.644; 2.3404E-05
10/2/2025;16:07:45.650; 2.5354E-05
10/2/2025;16:07:45.657; 2.5659E-05
10/2/2025;16:07:45.693; 2.6015E-05
10/2/2025;16:07:45.701; 2.647E-05
10/2/2025;16:07:45.735; 2.8324E-05
10/2/2025;16:07:45.741; 2.8692E-05
10/2/2025;16:07:45.748; 3.0742E-05
10/2/2025;16:07:45.755; 3.1082E-05
10/2/2025;16:07:45.762; 3.1515E-05
10/2/2025;16:07:45.769; 3.2008E-05
10/2/2025;16:07:45.776; 3.221E-05
10/2/2025;16:07:45.782; 3.2556E-05
10/2/2025;16:07:45.789; 3.282E-05
10/2/2025;16:07:45.796; 3.3225E-05
10/2/2025;16:07:45.807; 3.3636E-05
10/2/2025;16:07:45.839; 3.3824E-05
10/2/2025;16:07:45.845; 3.53E-05
10/2/2025;16:07:45.851; 3.5502E-05
10/2/2025;16:07:45.858; 3.5771E-05
10/2/2025;16:07:45.890; 3.5984E-05
10/2/2025;16:07:45.896; 3.6667E-05
10/2/2025;16:07:45.902; 3.6781E-05
10/2/2025;16:07:45.909; 3.6868E-05
10/2/2025;16:07:45.944; 3.6923E-05
10/2/2025;16:07:45.951; 3.6847E-05
10/2/2025;16:07:45.961; 3.6841E-05
10/2/2025;16:07:45.993; 3.6776E-05
10/2/2025;16:07:45.999; 3.6229E-05
10/2/2025;16:07:46.006; 3.6E-05
10/2/2025;16:07:46.037; 3.5815E-05
10/2/2025;16:07:46.043; 3.5602E-05
10/2/2025;16:07:46.050; 3.4252E-05
10/2/2025;16:07:46.057; 3.4069E-05
10/2/2025;16:07:46.065; 3.3732E-05
10/2/2025;16:07:46.071; 3.3225E-05
10/2/2025;16:07:46.078; 3.3065E-05
10/2/2025;16:07:46.084; 3.2907E-05
10/2/2025;16:07:46.091; 3.2768E-05
10/2/2025;16:07:46.098; 3.2392E-05
10/2/2025;16:07:46.105; 3.1752E-05
10/2/2025;16:07:46.112; 3.151E-05
10/2/2025;16:07:46.136; 3.1292E-05
10/2/2025;16:07:46.143; 2.9656E-05
10/2/2025;16:07:46.150; 2.9258E-05
10/2/2025;16:07:46.181; 2.9079E-05
10/2/2025;16:07:46.189; 2.7704E-05
10/2/2025;16:07:46.196; 2.7546E-05
10/2/2025;16:07:46.203; 2.7486E-05
10/2/2025;16:07:46.235; 2.7693E-05
10/2/2025;16:07:46.241; 2.5972E-05
10/2/2025;16:07:46.248; 2.5517E-05
10/2/2025;16:07:46.283; 2.506E-05
10/2/2025;16:07:46.290; 2.4586E-05
10/2/2025;16:07:46.296; 2.183E-05
10/2/2025;16:07:46.304; 2.125E-05
10/2/2025;16:07:46.339; 2.073E-05
10/2/2025;16:07:46.345; 1.8854E-05
10/2/2025;16:07:46.351; 1.8797E-05
10/2/2025;16:07:46.358; 1.868E-05
10/2/2025;16:07:46.365; 1.8607E-05
10/2/2025;16:07:46.372; 1.8299E-05
10/2/2025;16:07:46.379; 1.8111E-05
10/2/2025;16:07:46.386; 1.8315E-05
10/2/2025;16:07:46.395; 1.8117E-05
10/2/2025;16:07:46.401; 1.7784E-05
10/2/2025;16:07:46.407; 1.7455E-05
10/2/2025;16:07:46.439; 1.7362E-05
10/2/2025;16:07:46.445; 1.6159E-05
10/2/2025;16:07:46.451; 1.6055E-05
10/2/2025;16:07:46.457; 1.5854E-05
10/2/2025;16:07:46.489; 1.562E-05
10/2/2025;16:07:46.496; 1.504E-05
10/2/2025;16:07:46.503; 1.5108E-05
10/2/2025;16:07:46.542; 1.5181E-05
10/2/2025;16:07:46.550; 1.5268E-05
10/2/2025;16:07:46.556; 1.6755E-05
10/2/2025;16:07:46.563; 1.7E-05
10/2/2025;16:07:46.595; 1.7422E-05
10/2/2025;16:07:46.602; 1.8136E-05
10/2/2025;16:07:46.610; 1.8449E-05
10/2/2025;16:07:46.640; 1.852E-05
10/2/2025;16:07:46.647; 2.0752E-05
10/2/2025;16:07:46.653; 2.1441E-05
10/2/2025;16:07:46.659; 2.2127E-05
10/2/2025;16:07:46.668; 2.2266E-05
10/2/2025;16:07:46.674; 2.2549E-05
10/2/2025;16:07:46.675; 2.277E-05
10/2/2025;16:07:46.681; 2.2933E-05
10/2/2025;16:07:46.688; 2.3301E-05
10/2/2025;16:07:46.694; 2.3325E-05
10/2/2025;16:07:46.701; 2.3568E-05
10/2/2025;16:07:46.708; 2.4177E-05
10/2/2025;16:07:46.741; 2.433E-05
10/2/2025;16:07:46.748; 2.5411E-05
10/2/2025;16:07:46.755; 2.5479E-05
10/2/2025;16:07:46.786; 2.5705E-05
10/2/2025;16:07:46.793; 2.7663E-05
10/2/2025;16:07:46.799; 2.8166E-05
10/2/2025;16:07:46.806; 2.8872E-05
10/2/2025;16:07:46.841; 2.9522E-05
10/2/2025;16:07:46.849; 3.0857E-05
10/2/2025;16:07:46.855; 3.0791E-05
10/2/2025;16:07:46.861; 3.0696E-05
10/2/2025;16:07:46.891; 3.1238E-05
10/2/2025;16:07:46.898; 3.2411E-05
10/2/2025;16:07:46.906; 3.2901E-05
10/2/2025;16:07:46.911; 3.3176E-05
10/2/2025;16:07:46.945; 3.353E-05
10/2/2025;16:07:46.952; 3.4116E-05
10/2/2025;16:07:46.959; 3.4176E-05
10/2/2025;16:07:46.965; 3.4257E-05
10/2/2025;16:07:46.971; 3.4606E-05
10/2/2025;16:07:46.978; 3.4794E-05
10/2/2025;16:07:46.984; 3.4916E-05
10/2/2025;16:07:46.990; 3.5197E-05
10/2/2025;16:07:46.997; 3.5338E-05
10/2/2025;16:07:47.004; 3.5605E-05
10/2/2025;16:07:47.010; 3.5774E-05
10/2/2025;16:07:47.050; 3.5856E-05
10/2/2025;16:07:47.057; 3.6719E-05
10/2/2025;16:07:47.094; 3.68E-05
10/2/2025;16:07:47.101; 3.6822E-05
10/2/2025;16:07:47.107; 3.6779E-05
10/2/2025;16:07:47.141; 3.6795E-05
10/2/2025;16:07:47.149; 3.6871E-05
10/2/2025;16:07:47.155; 3.6855E-05
10/2/2025;16:07:47.161; 3.683E-05
10/2/2025;16:07:47.193; 3.6779E-05
10/2/2025;16:07:47.199; 3.5273E-05
10/2/2025;16:07:47.207; 3.4764E-05
10/2/2025;16:07:47.237; 3.3827E-05
10/2/2025;16:07:47.243; 3.3141E-05
10/2/2025;16:07:47.250; 2.9473E-05
10/2/2025;16:07:47.256; 2.9182E-05
10/2/2025;16:07:47.264; 2.8722E-05
10/2/2025;16:07:47.271; 2.7782E-05
10/2/2025;16:07:47.277; 2.7047E-05
10/2/2025;16:07:47.284; 2.6674E-05
10/2/2025;16:07:47.291; 2.6617E-05
10/2/2025;16:07:47.297; 2.6059E-05
10/2/2025;16:07:47.304; 2.5367E-05
10/2/2025;16:07:47.341; 2.4891E-05
10/2/2025;16:07:47.348; 2.4496E-05
10/2/2025;16:07:47.355; 2.2152E-05
10/2/2025;16:07:47.391; 2.2073E-05
10/2/2025;16:07:47.397; 2.0951E-05
10/2/2025;16:07:47.404; 2.0474E-05
10/2/2025;16:07:47.411; 2.0333E-05
10/2/2025;16:07:47.445; 2.0175E-05
10/2/2025;16:07:47.452; 1.8993E-05
10/2/2025;16:07:47.458; 1.8653E-05
10/2/2025;16:07:47.492; 1.8577E-05
10/2/2025;16:07:47.499; 1.7488E-05
10/2/2025;16:07:47.510; 1.7354E-05
10/2/2025;16:07:47.544; 1.7183E-05
10/2/2025;16:07:47.551; 1.6521E-05
10/2/2025;16:07:47.558; 1.6352E-05
10/2/2025;16:07:47.566; 1.63E-05
10/2/2025;16:07:47.573; 1.6107E-05
10/2/2025;16:07:47.579; 1.5846E-05
10/2/2025;16:07:47.586; 1.5748E-05
10/2/2025;16:07:47.592; 1.5639E-05
10/2/2025;16:07:47.598; 1.5587E-05
10/2/2025;16:07:47.607; 1.5565E-05
10/2/2025;16:07:47.640; 1.5402E-05
10/2/2025;16:07:47.647; 1.513E-05
10/2/2025;16:07:47.654; 1.5092E-05

Last Power Reading; 1.5092E-05 W
Minimum; 1.4898E-05 W
Maximum; 3.7331E-05 W
Mean; 2.5554E-05 W
Standard Deviation; 7.79301217784169E-06 W
Ratio; 2.506 : 1
Samples; 821
Elapsed Time; 00:00:09:998
