Powermeter serial number; P0021337
Sensor serial number; 17053015
Sensor Type; Photodiode
Wavelength(nm); 670

Date (MM/dd/yyyy) ; Time of day (hh:mm:ss.fff); Power(W)
10/2/2025;16:48:21.420; 2.4782E-06
10/2/2025;16:48:21.428; 2.5419E-06
10/2/2025;16:48:21.437; 2.5461E-06
10/2/2025;16:48:21.445; 2.5397E-06
10/2/2025;16:48:21.451; 2.618E-06
10/2/2025;16:48:21.458; 2.6913E-06
10/2/2025;16:48:21.465; 2.7061E-06
10/2/2025;16:48:21.471; 2.6811E-06
10/2/2025;16:48:21.479; 2.7198E-06
10/2/2025;16:48:21.513; 2.8203E-06
10/2/2025;16:48:21.520; 2.9452E-06
10/2/2025;16:48:21.527; 3.0306E-06
10/2/2025;16:48:21.534; 3.0713E-06
10/2/2025;16:48:21.568; 3.0713E-06
10/2/2025;16:48:21.575; 3.337E-06
10/2/2025;16:48:21.582; 3.3936E-06
10/2/2025;16:48:21.614; 3.4666E-06
10/2/2025;16:48:21.621; 3.5144E-06
10/2/2025;16:48:21.627; 3.6917E-06
10/2/2025;16:48:21.633; 3.7197E-06
10/2/2025;16:48:21.668; 3.7455E-06
10/2/2025;16:48:21.675; 3.804E-06
10/2/2025;16:48:21.682; 3.8005E-06
10/2/2025;16:48:21.715; 3.8131E-06
10/2/2025;16:48:21.722; 3.7661E-06
10/2/2025;16:48:21.729; 3.7694E-06
10/2/2025;16:48:21.736; 3.7807E-06
10/2/2025;16:48:21.743; 3.7595E-06
10/2/2025;16:48:21.750; 3.7293E-06
10/2/2025;16:48:21.757; 3.6953E-06
10/2/2025;16:48:21.764; 3.6646E-06
10/2/2025;16:48:21.770; 3.6453E-06
10/2/2025;16:48:21.776; 3.6047E-06
10/2/2025;16:48:21.783; 3.574E-06
10/2/2025;16:48:21.816; 3.541E-06
10/2/2025;16:48:21.823; 3.4669E-06
10/2/2025;16:48:21.830; 3.3848E-06
10/2/2025;16:48:21.837; 3.3571E-06
10/2/2025;16:48:21.873; 3.3667E-06
10/2/2025;16:48:21.880; 3.2807E-06
10/2/2025;16:48:21.886; 3.2228E-06
10/2/2025;16:48:21.917; 3.1157E-06
10/2/2025;16:48:21.923; 2.7813E-06
10/2/2025;16:48:21.930; 2.6795E-06
10/2/2025;16:48:21.964; 2.6611E-06
10/2/2025;16:48:21.978; 2.6902E-06
10/2/2025;16:48:22.012; 2.4513E-06
10/2/2025;16:48:22.019; 2.3854E-06
10/2/2025;16:48:22.026; 2.2559E-06
10/2/2025;16:48:22.032; 2.2232E-06
10/2/2025;16:48:22.041; 2.1848E-06
10/2/2025;16:48:22.048; 2.1186E-06
10/2/2025;16:48:22.054; 2.0222E-06
10/2/2025;16:48:22.061; 1.9558E-06
10/2/2025;16:48:22.067; 1.8962E-06
10/2/2025;16:48:22.073; 1.8322E-06
10/2/2025;16:48:22.081; 1.7817E-06
10/2/2025;16:48:22.113; 1.6683E-06
10/2/2025;16:48:22.121; 1.5989E-06
10/2/2025;16:48:22.127; 1.55E-06
10/2/2025;16:48:22.133; 1.5835E-06
10/2/2025;16:48:22.165; 1.5895E-06
10/2/2025;16:48:22.171; 1.4276E-06
10/2/2025;16:48:22.177; 1.3746E-06
10/2/2025;16:48:22.209; 1.3334E-06
10/2/2025;16:48:22.217; 1.2587E-06
10/2/2025;16:48:22.224; 1.0083E-06
10/2/2025;16:48:22.231; 9.8059E-07
10/2/2025;16:48:22.266; 9.6165E-07
10/2/2025;16:48:22.273; 9.1992E-07
10/2/2025;16:48:22.280; 9.1717E-07
10/2/2025;16:48:22.315; 9.1937E-07
10/2/2025;16:48:22.321; 9.4215E-07
10/2/2025;16:48:22.348; 9.5753E-07
10/2/2025;16:48:22.355; 9.6247E-07
10/2/2025;16:48:22.362; 9.9651E-07
10/2/2025;16:48:22.369; 1.002E-06
10/2/2025;16:48:22.376; 9.9102E-07
10/2/2025;16:48:22.382; 1.0207E-06
10/2/2025;16:48:22.416; 1.0473E-06
10/2/2025;16:48:22.422; 1.1143E-06
10/2/2025;16:48:22.428; 1.1132E-06
10/2/2025;16:48:22.454; 1.1025E-06
10/2/2025;16:48:22.461; 1.0945E-06
10/2/2025;16:48:22.468; 1.3457E-06
10/2/2025;16:48:22.475; 1.3855E-06
10/2/2025;16:48:22.504; 1.4506E-06
10/2/2025;16:48:22.511; 1.6439E-06
10/2/2025;16:48:22.518; 1.7367E-06
10/2/2025;16:48:22.525; 1.7735E-06
10/2/2025;16:48:22.554; 1.7965E-06
10/2/2025;16:48:22.569; 1.9917E-06
10/2/2025;16:48:22.575; 2.0557E-06
10/2/2025;16:48:22.581; 2.0974E-06
10/2/2025;16:48:22.610; 2.1422E-06
10/2/2025;16:48:22.617; 2.2251E-06
10/2/2025;16:48:22.623; 2.4994E-06
10/2/2025;16:48:22.630; 2.5828E-06
10/2/2025;16:48:22.637; 2.6751E-06
10/2/2025;16:48:22.647; 2.7207E-06
10/2/2025;16:48:22.653; 2.6885E-06
10/2/2025;16:48:22.660; 2.7322E-06
10/2/2025;16:48:22.667; 2.8313E-06
10/2/2025;16:48:22.673; 2.8901E-06
10/2/2025;16:48:22.680; 2.9065E-06
10/2/2025;16:48:22.703; 2.9216E-06
10/2/2025;16:48:22.709; 2.9914E-06
10/2/2025;16:48:22.716; 3.1783E-06
10/2/2025;16:48:22.723; 3.2569E-06
10/2/2025;16:48:22.755; 3.3318E-06
10/2/2025;16:48:22.763; 3.3444E-06
10/2/2025;16:48:22.770; 3.465E-06
10/2/2025;16:48:22.776; 3.46E-06
10/2/2025;16:48:22.808; 3.4787E-06
10/2/2025;16:48:22.814; 3.5913E-06
10/2/2025;16:48:22.821; 3.5959E-06
10/2/2025;16:48:22.828; 3.5792E-06
10/2/2025;16:48:22.868; 3.5396E-06
10/2/2025;16:48:22.874; 3.5904E-06
10/2/2025;16:48:22.880; 3.6324E-06
10/2/2025;16:48:22.912; 3.6838E-06
10/2/2025;16:48:22.919; 3.7318E-06
10/2/2025;16:48:22.925; 3.7173E-06
10/2/2025;16:48:22.931; 3.6744E-06
10/2/2025;16:48:22.938; 3.6294E-06
10/2/2025;16:48:22.944; 3.5751E-06
10/2/2025;16:48:22.951; 3.5314E-06
10/2/2025;16:48:22.957; 3.4694E-06
10/2/2025;16:48:22.963; 3.4175E-06
10/2/2025;16:48:22.970; 3.3911E-06
10/2/2025;16:48:22.976; 3.3425E-06
10/2/2025;16:48:22.984; 3.3326E-06
10/2/2025;16:48:23.017; 3.3392E-06
10/2/2025;16:48:23.024; 3.3417E-06
10/2/2025;16:48:23.031; 3.3181E-06
10/2/2025;16:48:23.037; 3.2923E-06
10/2/2025;16:48:23.073; 3.2717E-06
10/2/2025;16:48:23.079; 3.0416E-06
10/2/2025;16:48:23.086; 3.0142E-06
10/2/2025;16:48:23.119; 2.987E-06
10/2/2025;16:48:23.125; 2.7813E-06
10/2/2025;16:48:23.131; 2.7415E-06
10/2/2025;16:48:23.137; 2.6927E-06
10/2/2025;16:48:23.169; 2.7149E-06
10/2/2025;16:48:23.182; 2.8187E-06
10/2/2025;16:48:23.217; 2.8538E-06
10/2/2025;16:48:23.223; 2.8327E-06
10/2/2025;16:48:23.230; 2.811E-06
10/2/2025;16:48:23.237; 2.7756E-06
10/2/2025;16:48:23.246; 2.7572E-06
10/2/2025;16:48:23.253; 2.8148E-06
10/2/2025;16:48:23.259; 2.7973E-06
10/2/2025;16:48:23.266; 2.7462E-06
10/2/2025;16:48:23.273; 2.6721E-06
10/2/2025;16:48:23.279; 2.6399E-06
10/2/2025;16:48:23.286; 2.6196E-06
10/2/2025;16:48:23.314; 2.5068E-06
10/2/2025;16:48:23.320; 1.9654E-06
10/2/2025;16:48:23.326; 1.8578E-06
10/2/2025;16:48:23.359; 1.7908E-06
10/2/2025;16:48:23.366; 1.737E-06
10/2/2025;16:48:23.372; 1.5335E-06
10/2/2025;16:48:23.378; 1.5264E-06
10/2/2025;16:48:23.411; 1.5203E-06
10/2/2025;16:48:23.418; 1.3353E-06
10/2/2025;16:48:23.424; 1.293E-06
10/2/2025;16:48:23.434; 1.2282E-06
10/2/2025;16:48:23.468; 1.1829E-06
10/2/2025;16:48:23.475; 1.0209E-06
10/2/2025;16:48:23.481; 1.0094E-06
10/2/2025;16:48:23.513; 1.0058E-06
10/2/2025;16:48:23.520; 9.9926E-07
10/2/2025;16:48:23.526; 9.5231E-07
10/2/2025;16:48:23.532; 9.3859E-07
10/2/2025;16:48:23.540; 9.2458E-07
10/2/2025;16:48:23.547; 9.1443E-07
10/2/2025;16:48:23.554; 9.1552E-07
10/2/2025;16:48:23.563; 9.136E-07
10/2/2025;16:48:23.570; 9.2376E-07
10/2/2025;16:48:23.578; 9.3694E-07
10/2/2025;16:48:23.584; 9.4682E-07
10/2/2025;16:48:23.617; 9.4737E-07
10/2/2025;16:48:23.624; 9.9047E-07
10/2/2025;16:48:23.630; 1.0089E-06
10/2/2025;16:48:23.664; 1.0558E-06
10/2/2025;16:48:23.672; 1.1019E-06
10/2/2025;16:48:23.678; 1.3452E-06
10/2/2025;16:48:23.684; 1.3419E-06
10/2/2025;16:48:23.712; 1.3449E-06
10/2/2025;16:48:23.719; 1.3787E-06
10/2/2025;16:48:23.725; 1.4034E-06
10/2/2025;16:48:23.730; 1.455E-06
10/2/2025;16:48:23.762; 1.5031E-06
10/2/2025;16:48:23.768; 1.631E-06
10/2/2025;16:48:23.776; 1.6562E-06
10/2/2025;16:48:23.807; 1.6502E-06
10/2/2025;16:48:23.814; 1.7002E-06
10/2/2025;16:48:23.820; 1.8347E-06
10/2/2025;16:48:23.827; 1.886E-06
10/2/2025;16:48:23.836; 1.9324E-06
10/2/2025;16:48:23.843; 1.9599E-06
10/2/2025;16:48:23.850; 1.9621E-06
10/2/2025;16:48:23.856; 2.0096E-06
10/2/2025;16:48:23.862; 2.0832E-06
10/2/2025;16:48:23.869; 2.1353E-06
10/2/2025;16:48:23.875; 2.2182E-06
10/2/2025;16:48:23.882; 2.2905E-06
10/2/2025;16:48:23.915; 2.364E-06
10/2/2025;16:48:23.921; 2.6548E-06
10/2/2025;16:48:23.928; 2.7138E-06
10/2/2025;16:48:23.958; 2.7421E-06
10/2/2025;16:48:23.965; 2.775E-06
10/2/2025;16:48:23.972; 3.0164E-06
10/2/2025;16:48:23.979; 3.0858E-06
10/2/2025;16:48:24.014; 3.1333E-06
10/2/2025;16:48:24.021; 3.3549E-06
10/2/2025;16:48:24.028; 3.3466E-06
10/2/2025;16:48:24.035; 3.3702E-06
10/2/2025;16:48:24.068; 3.4282E-06
10/2/2025;16:48:24.075; 3.5836E-06
10/2/2025;16:48:24.082; 3.6234E-06
10/2/2025;16:48:24.112; 3.6431E-06
10/2/2025;16:48:24.120; 3.6555E-06
10/2/2025;16:48:24.127; 3.7604E-06
10/2/2025;16:48:24.133; 3.7749E-06
10/2/2025;16:48:24.139; 3.7823E-06
10/2/2025;16:48:24.155; 3.7895E-06
10/2/2025;16:48:24.162; 3.8029E-06
10/2/2025;16:48:24.177; 3.801E-06
10/2/2025;16:48:24.183; 3.7939E-06
10/2/2025;16:48:24.212; 3.7914E-06
10/2/2025;16:48:24.220; 3.7823E-06
10/2/2025;16:48:24.227; 3.6805E-06
10/2/2025;16:48:24.232; 3.6382E-06
10/2/2025;16:48:24.267; 3.6107E-06
10/2/2025;16:48:24.274; 3.5833E-06
10/2/2025;16:48:24.280; 3.3543E-06
10/2/2025;16:48:24.286; 3.3181E-06
10/2/2025;16:48:24.319; 3.2656E-06
10/2/2025;16:48:24.326; 3.0422E-06
10/2/2025;16:48:24.332; 3.015E-06
10/2/2025;16:48:24.365; 3.0249E-06
10/2/2025;16:48:24.372; 3.0224E-06
10/2/2025;16:48:24.379; 2.7893E-06

Last Power Reading; 2.7893E-06 W
Minimum; 8.7681E-07 W
Maximum; 3.8449E-06 W
Mean; 2.338E-06 W
Standard Deviation; 9.88763825793574E-07 W
Ratio; 4.385 : 1
Samples; 822
Elapsed Time; 00:00:09:996
