Powermeter serial number; P0021337
Sensor serial number; 17053015
Sensor Type; Photodiode
Wavelength(nm); 670

Date (MM/dd/yyyy) ; Time of day (hh:mm:ss.fff); Power(W)
10/2/2025;16:01:39.493; 2.4161E-05
10/2/2025;16:01:39.500; 2.4077E-05
10/2/2025;16:01:39.507; 2.3987E-05
10/2/2025;16:01:39.514; 2.3807E-05
10/2/2025;16:01:39.550; 2.3464E-05
10/2/2025;16:01:39.557; 2.2465E-05
10/2/2025;16:01:39.563; 2.2321E-05
10/2/2025;16:01:39.600; 2.2242E-05
10/2/2025;16:01:39.608; 2.216E-05
10/2/2025;16:01:39.615; 2.1757E-05
10/2/2025;16:01:39.621; 2.173E-05
10/2/2025;16:01:39.656; 2.1757E-05
10/2/2025;16:01:39.663; 2.2544E-05
10/2/2025;16:01:39.670; 2.2634E-05
10/2/2025;16:01:39.703; 2.2718E-05
10/2/2025;16:01:39.709; 2.3175E-05
10/2/2025;16:01:39.717; 2.3309E-05
10/2/2025;16:01:39.752; 2.35E-05
10/2/2025;16:01:39.759; 2.3804E-05
10/2/2025;16:01:39.766; 2.4948E-05
10/2/2025;16:01:39.774; 2.5169E-05
10/2/2025;16:01:39.781; 2.5283E-05
10/2/2025;16:01:39.787; 2.5509E-05
10/2/2025;16:01:39.794; 2.5694E-05
10/2/2025;16:01:39.801; 2.5926E-05
10/2/2025;16:01:39.808; 2.6048E-05
10/2/2025;16:01:39.815; 2.6111E-05
10/2/2025;16:01:39.847; 2.6323E-05
10/2/2025;16:01:39.855; 2.656E-05
10/2/2025;16:01:39.861; 2.7529E-05
10/2/2025;16:01:39.870; 2.7772E-05
10/2/2025;16:01:39.903; 2.7891E-05
10/2/2025;16:01:39.909; 2.8825E-05
10/2/2025;16:01:39.915; 2.8888E-05
10/2/2025;16:01:39.921; 2.8983E-05
10/2/2025;16:01:39.956; 2.9062E-05
10/2/2025;16:01:39.962; 2.9081E-05
10/2/2025;16:01:39.969; 2.9057E-05
10/2/2025;16:01:40.002; 2.9024E-05
10/2/2025;16:01:40.009; 2.9013E-05
10/2/2025;16:01:40.015; 2.8722E-05
10/2/2025;16:01:40.021; 2.8632E-05
10/2/2025;16:01:40.053; 2.8501E-05
10/2/2025;16:01:40.059; 2.7957E-05
10/2/2025;16:01:40.066; 2.7889E-05
10/2/2025;16:01:40.072; 2.7834E-05
10/2/2025;16:01:40.078; 2.7728E-05
10/2/2025;16:01:40.084; 2.7532E-05
10/2/2025;16:01:40.090; 2.726E-05
10/2/2025;16:01:40.096; 2.6949E-05
10/2/2025;16:01:40.102; 2.6631E-05
10/2/2025;16:01:40.108; 2.6318E-05
10/2/2025;16:01:40.115; 2.5994E-05
10/2/2025;16:01:40.122; 2.5713E-05
10/2/2025;16:01:40.155; 2.5416E-05
10/2/2025;16:01:40.161; 2.4126E-05
10/2/2025;16:01:40.168; 2.3886E-05
10/2/2025;16:01:40.198; 2.3685E-05
10/2/2025;16:01:40.205; 2.3551E-05
10/2/2025;16:01:40.212; 2.2843E-05
10/2/2025;16:01:40.218; 2.2734E-05
10/2/2025;16:01:40.250; 2.2623E-05
10/2/2025;16:01:40.257; 2.2236E-05
10/2/2025;16:01:40.264; 2.2157E-05
10/2/2025;16:01:40.271; 2.213E-05
10/2/2025;16:01:40.296; 2.2086E-05
10/2/2025;16:01:40.303; 2.2405E-05
10/2/2025;16:01:40.311; 2.2454E-05
10/2/2025;16:01:40.344; 2.2549E-05
10/2/2025;16:01:40.352; 2.2704E-05
10/2/2025;16:01:40.359; 2.3603E-05
10/2/2025;16:01:40.366; 2.3889E-05
10/2/2025;16:01:40.373; 2.409E-05
10/2/2025;16:01:40.380; 2.4207E-05
10/2/2025;16:01:40.387; 2.4455E-05
10/2/2025;16:01:40.393; 2.46E-05
10/2/2025;16:01:40.399; 2.4744E-05
10/2/2025;16:01:40.406; 2.4918E-05
10/2/2025;16:01:40.412; 2.4964E-05
10/2/2025;16:01:40.454; 2.5133E-05
10/2/2025;16:01:40.460; 2.525E-05
10/2/2025;16:01:40.466; 2.6059E-05
10/2/2025;16:01:40.498; 2.6181E-05
10/2/2025;16:01:40.505; 2.6413E-05
10/2/2025;16:01:40.511; 2.7104E-05
10/2/2025;16:01:40.518; 2.7252E-05
10/2/2025;16:01:40.553; 2.7325E-05
10/2/2025;16:01:40.559; 2.748E-05
10/2/2025;16:01:40.566; 2.8153E-05
10/2/2025;16:01:40.598; 2.8322E-05
10/2/2025;16:01:40.606; 2.8455E-05
10/2/2025;16:01:40.612; 2.8844E-05
10/2/2025;16:01:40.620; 2.891E-05
10/2/2025;16:01:40.654; 2.8951E-05
10/2/2025;16:01:40.661; 2.9122E-05
10/2/2025;16:01:40.668; 2.9152E-05
10/2/2025;16:01:40.675; 2.9119E-05
10/2/2025;16:01:40.682; 2.9133E-05
10/2/2025;16:01:40.689; 2.9098E-05
10/2/2025;16:01:40.695; 2.9021E-05
10/2/2025;16:01:40.702; 2.8877E-05
10/2/2025;16:01:40.708; 2.8719E-05
10/2/2025;16:01:40.715; 2.8651E-05
10/2/2025;16:01:40.722; 2.8518E-05
10/2/2025;16:01:40.755; 2.8338E-05
10/2/2025;16:01:40.762; 2.6982E-05
10/2/2025;16:01:40.769; 2.6704E-05
10/2/2025;16:01:40.803; 2.6546E-05
10/2/2025;16:01:40.810; 2.5558E-05
10/2/2025;16:01:40.817; 2.5416E-05
10/2/2025;16:01:40.851; 2.515E-05
10/2/2025;16:01:40.857; 2.3848E-05
10/2/2025;16:01:40.863; 2.3529E-05
10/2/2025;16:01:40.870; 2.3306E-05
10/2/2025;16:01:40.903; 2.3072E-05
10/2/2025;16:01:40.910; 2.2724E-05
10/2/2025;16:01:40.918; 2.2713E-05
10/2/2025;16:01:40.953; 2.2658E-05
10/2/2025;16:01:40.959; 2.2163E-05
10/2/2025;16:01:40.965; 2.2146E-05
10/2/2025;16:01:40.972; 2.2176E-05
10/2/2025;16:01:40.978; 2.2244E-05
10/2/2025;16:01:40.986; 2.2359E-05
10/2/2025;16:01:40.994; 2.2429E-05
10/2/2025;16:01:41.000; 2.2623E-05
10/2/2025;16:01:41.006; 2.2892E-05
10/2/2025;16:01:41.012; 2.3189E-05
10/2/2025;16:01:41.019; 2.3486E-05
10/2/2025;16:01:41.053; 2.3745E-05
10/2/2025;16:01:41.059; 2.5316E-05
10/2/2025;16:01:41.065; 2.5468E-05
10/2/2025;16:01:41.072; 2.5798E-05
10/2/2025;16:01:41.105; 2.6062E-05
10/2/2025;16:01:41.112; 2.7129E-05
10/2/2025;16:01:41.119; 2.7216E-05
10/2/2025;16:01:41.152; 2.7328E-05
10/2/2025;16:01:41.159; 2.7328E-05
10/2/2025;16:01:41.166; 2.7894E-05
10/2/2025;16:01:41.199; 2.815E-05
10/2/2025;16:01:41.207; 2.8354E-05
10/2/2025;16:01:41.214; 2.9027E-05
10/2/2025;16:01:41.221; 2.9062E-05
10/2/2025;16:01:41.252; 2.9119E-05
10/2/2025;16:01:41.259; 2.8961E-05
10/2/2025;16:01:41.265; 2.8918E-05
10/2/2025;16:01:41.273; 2.8918E-05
10/2/2025;16:01:41.280; 2.8844E-05
10/2/2025;16:01:41.286; 2.8809E-05
10/2/2025;16:01:41.293; 2.8774E-05
10/2/2025;16:01:41.299; 2.8643E-05
10/2/2025;16:01:41.306; 2.846E-05
10/2/2025;16:01:41.312; 2.8229E-05
10/2/2025;16:01:41.319; 2.7995E-05
10/2/2025;16:01:41.353; 2.7831E-05
10/2/2025;16:01:41.360; 2.7562E-05
10/2/2025;16:01:41.367; 2.6176E-05
10/2/2025;16:01:41.372; 2.5934E-05
10/2/2025;16:01:41.405; 2.5637E-05
10/2/2025;16:01:41.412; 2.4436E-05
10/2/2025;16:01:41.417; 2.4161E-05
10/2/2025;16:01:41.448; 2.3968E-05
10/2/2025;16:01:41.455; 2.3788E-05
10/2/2025;16:01:41.461; 2.2805E-05
10/2/2025;16:01:41.467; 2.2704E-05
10/2/2025;16:01:41.497; 2.2538E-05
10/2/2025;16:01:41.504; 2.2413E-05
10/2/2025;16:01:41.511; 2.2138E-05
10/2/2025;16:01:41.519; 2.2089E-05
10/2/2025;16:01:41.554; 2.2108E-05
10/2/2025;16:01:41.560; 2.2508E-05
10/2/2025;16:01:41.567; 2.2508E-05
10/2/2025;16:01:41.573; 2.2623E-05
10/2/2025;16:01:41.581; 2.2756E-05
10/2/2025;16:01:41.588; 2.2794E-05
10/2/2025;16:01:41.594; 2.2906E-05
10/2/2025;16:01:41.601; 2.3053E-05
10/2/2025;16:01:41.607; 2.3301E-05
10/2/2025;16:01:41.614; 2.3655E-05
10/2/2025;16:01:41.619; 2.3851E-05
10/2/2025;16:01:41.652; 2.4052E-05
10/2/2025;16:01:41.660; 2.4232E-05
10/2/2025;16:01:41.667; 2.4885E-05
10/2/2025;16:01:41.673; 2.512E-05
10/2/2025;16:01:41.704; 2.5419E-05
10/2/2025;16:01:41.710; 2.6443E-05
10/2/2025;16:01:41.717; 2.6606E-05
10/2/2025;16:01:41.752; 2.6666E-05
10/2/2025;16:01:41.759; 2.6829E-05
10/2/2025;16:01:41.765; 2.7728E-05
10/2/2025;16:01:41.771; 2.7826E-05
10/2/2025;16:01:41.804; 2.7935E-05
10/2/2025;16:01:41.811; 2.8738E-05
10/2/2025;16:01:41.819; 2.8945E-05
10/2/2025;16:01:41.854; 2.9136E-05
10/2/2025;16:01:41.860; 2.9326E-05
10/2/2025;16:01:41.866; 2.928E-05
10/2/2025;16:01:41.872; 2.9242E-05
10/2/2025;16:01:41.879; 2.9193E-05
10/2/2025;16:01:41.886; 2.9087E-05
10/2/2025;16:01:41.893; 2.9008E-05
10/2/2025;16:01:41.900; 2.897E-05
10/2/2025;16:01:41.906; 2.8953E-05
10/2/2025;16:01:41.913; 2.8795E-05
10/2/2025;16:01:41.920; 2.8463E-05
10/2/2025;16:01:41.955; 2.8322E-05
10/2/2025;16:01:41.962; 2.6808E-05
10/2/2025;16:01:41.968; 2.677E-05
10/2/2025;16:01:42.000; 2.6655E-05
10/2/2025;16:01:42.005; 2.6459E-05
10/2/2025;16:01:42.011; 2.5563E-05
10/2/2025;16:01:42.017; 2.5302E-05
10/2/2025;16:01:42.048; 2.5136E-05
10/2/2025;16:01:42.055; 2.491E-05
10/2/2025;16:01:42.062; 2.3772E-05
10/2/2025;16:01:42.068; 2.3652E-05
10/2/2025;16:01:42.100; 2.3421E-05
10/2/2025;16:01:42.107; 2.2585E-05
10/2/2025;16:01:42.115; 2.244E-05
10/2/2025;16:01:42.152; 2.2342E-05
10/2/2025;16:01:42.158; 2.2272E-05
10/2/2025;16:01:42.164; 2.1983E-05
10/2/2025;16:01:42.170; 2.1972E-05
10/2/2025;16:01:42.177; 2.195E-05
10/2/2025;16:01:42.183; 2.1896E-05
10/2/2025;16:01:42.189; 2.189E-05
10/2/2025;16:01:42.195; 2.186E-05
10/2/2025;16:01:42.201; 2.1836E-05
10/2/2025;16:01:42.208; 2.1833E-05
10/2/2025;16:01:42.215; 2.1869E-05
10/2/2025;16:01:42.222; 2.2005E-05
10/2/2025;16:01:42.255; 2.2114E-05
10/2/2025;16:01:42.262; 2.29E-05
10/2/2025;16:01:42.269; 2.3075E-05

Last Power Reading; 2.3075E-05 W
Minimum; 2.173E-05 W
Maximum; 2.9471E-05 W
Mean; 2.5503E-05 W
Standard Deviation; 2.54344207639964E-06 W
Ratio; 1.356 : 1
Samples; 810
Elapsed Time; 00:00:09:999
